condition_idx,identity,source_image,transformation,transformation_tier,transformation_category,detector_success,quality_flag_blur,quality_flag_low_light,quality_flag_noise,quality_flag_off_pose,quality_flag_small_face,quality_any_flag,quality_blur_var,quality_luma_mean,quality_noise_sigma,quality_pose_angle,quality_face_px,lbph_name,lbph_distance,lbph_margin,sface_name,sface_cosine,sface_l2,always_lbph_pred,always_lbph_correct,direct_sface_pred,direct_sface_correct,seq_cascade_pred,seq_cascade_correct,seq_cascade_reason,seq_cascade_sface_invoked,quality_only_pred,quality_only_correct,quality_only_reason,early_bypass_pred,early_bypass_correct,early_bypass_reason,early_bypass_routing_path,early_bypass_lbph_invoked,early_bypass_sface_invoked,latency_always_lbph_ms,latency_direct_sface_ms,latency_seq_cascade_ms,latency_quality_only_ms,latency_early_bypass_ms
2162,Wilbert_Mijares,dark_name.jpg,flip_lr,light,Flip,True,False,False,False,False,False,False,741.703,68.02,3.334,1.39,81,Wilbert_Mijares,71.3207,0.0171,Wilbert_Mijares,0.8796,0.4907,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.952,8.021,13.706,4.734,13.495
2163,Wilbert_Mijares,dark_name.jpg,aspect_6_3,medium,Aspect ratio change,True,True,False,False,False,False,True,153.379,68.18,0.861,4.53,81,Wilbert_Mijares,69.1036,0.0731,Wilbert_Mijares,0.8642,0.5211,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.75,8.511,13.031,8.125,8.141
2164,Wilbert_Mijares,dark_name.jpg,aspect_16_9,light,Aspect ratio change,True,True,False,False,False,False,True,170.398,67.94,0.971,3.48,80,Wilbert_Mijares,68.2674,0.0872,Wilbert_Mijares,0.8718,0.5064,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,5.784,8.667,13.821,9.083,8.657
2165,Wilbert_Mijares,dark_name.jpg,crop_60,heavy,Crop,True,True,False,False,False,False,True,146.06,65.71,0.921,2.38,99,Daniel_Ramos,77.6374,0.0171,Wilbert_Mijares,0.7626,0.6891,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.553,8.582,13.638,8.682,8.683
2166,Wilbert_Mijares,dark_name.jpg,crop_70,medium,Crop,True,True,False,False,False,False,True,171.84,66.39,1.121,1.85,97,Kenlie_John_Maghari,77.3036,0.0069,Wilbert_Mijares,0.827,0.5882,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.687,10.004,13.389,8.982,8.458
2167,Wilbert_Mijares,dark_name.jpg,crop_90,light,Crop,True,True,False,False,False,False,True,266.35,67.26,1.456,5.81,88,Wilbert_Mijares,72.1244,0.0555,Wilbert_Mijares,0.8937,0.461,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.782,8.86,14.431,9.23,8.64
2168,Wilbert_Mijares,dark_name.jpg,skew_10,heavy,Skew,True,True,False,False,False,False,True,495.247,68.28,2.354,3.96,80,Wilbert_Mijares,70.9559,0.0817,Wilbert_Mijares,0.8428,0.5607,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.529,8.642,12.724,8.418,8.186
2169,Wilbert_Mijares,dark_name.jpg,skew_6,medium,Skew,True,True,False,False,False,False,True,461.295,68.21,2.24,2.24,81,Wilbert_Mijares,69.3858,0.0761,Wilbert_Mijares,0.8642,0.5212,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.999,8.969,12.473,8.469,8.314
2170,Wilbert_Mijares,dark_name.jpg,skew_4,light,Skew,True,True,False,False,False,False,True,521.057,68.15,2.39,2.66,81,Wilbert_Mijares,69.8711,0.0844,Wilbert_Mijares,0.8797,0.4905,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.894,8.749,13.838,9.657,8.958
2171,Wilbert_Mijares,dark_name.jpg,persp_10,heavy,Perspective,True,True,False,False,False,False,True,331.297,69.01,1.807,3.34,70,Wilbert_Mijares,70.8526,0.0323,Wilbert_Mijares,0.7719,0.6755,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.788,8.31,12.715,8.704,8.383
2172,Wilbert_Mijares,dark_name.jpg,persp_6,medium,Perspective,True,True,False,False,False,False,True,334.654,68.57,1.819,3.75,74,Wilbert_Mijares,69.5803,0.0731,Wilbert_Mijares,0.8399,0.5659,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.723,8.571,13.26,8.512,8.511
2173,Wilbert_Mijares,dark_name.jpg,persp_4,light,Perspective,True,True,False,False,False,False,True,269.462,68.4,1.734,3.81,78,Wilbert_Mijares,69.2025,0.0611,Wilbert_Mijares,0.8792,0.4915,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.567,7.927,12.571,8.279,8.356
2174,Wilbert_Mijares,light_name.jpg,brightness_p25,heavy,Brightness change,True,False,False,False,False,False,False,1998.552,119.5,6.047,2.13,76,Wilbert_Mijares,63.9608,0.1405,Wilbert_Mijares,0.843,0.5603,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.377,7.983,4.836,4.715,4.477
2175,Wilbert_Mijares,light_name.jpg,brightness_p20,medium,Brightness change,True,False,False,False,False,False,False,1841.137,114.67,5.813,2.25,76,Wilbert_Mijares,63.8797,0.1466,Wilbert_Mijares,0.8467,0.5536,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.753,8.581,5.243,5.148,5.133
2176,Wilbert_Mijares,light_name.jpg,brightness_p10,light,Brightness change,True,False,False,False,False,False,False,1548.1,105.08,5.323,2.31,76,Wilbert_Mijares,64.1267,0.1296,Wilbert_Mijares,0.8509,0.546,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.518,8.571,4.98,5.036,4.948
2177,Wilbert_Mijares,light_name.jpg,monochrome,light,Colour to monochrome,True,False,False,False,False,False,False,1278.84,95.91,4.826,4.08,80,Wilbert_Mijares,64.1496,0.1492,Wilbert_Mijares,0.8345,0.5752,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.37,9.235,6.803,4.57,4.978
2178,Wilbert_Mijares,light_name.jpg,jpeg_q30,heavy,JPEG compression,True,True,False,False,False,False,True,574.503,95.93,1.223,3.6,76,Wilbert_Mijares,69.0601,0.0884,Wilbert_Mijares,0.7991,0.6338,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,6.602,9.21,14.93,9.53,9.143
2179,Wilbert_Mijares,light_name.jpg,jpeg_q60,medium,JPEG compression,True,False,False,False,False,False,False,835.684,95.88,1.956,2.74,76,Wilbert_Mijares,69.1149,0.0728,Wilbert_Mijares,0.8528,0.5425,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.868,8.095,13.003,5.019,13.159
2180,Wilbert_Mijares,light_name.jpg,jpeg_q80,light,JPEG compression,True,False,False,False,False,False,False,1276.668,95.9,3.664,2.53,76,Wilbert_Mijares,65.9352,0.1238,Wilbert_Mijares,0.845,0.5568,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.553,9.202,4.745,4.898,4.732
2181,Wilbert_Mijares,light_name.jpg,color_8bit,medium,Colour reduction,True,False,False,False,False,False,False,2521.647,96.19,7.915,5.44,80,Wilbert_Mijares,73.3052,0.0457,Wilbert_Mijares,0.7278,0.7378,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.361,7.756,12.847,4.495,12.124
2182,Wilbert_Mijares,light_name.jpg,rgb565,light,Colour reduction,True,False,False,False,False,False,False,1302.614,95.46,5.057,2.5,76,Wilbert_Mijares,64.1232,0.1441,Wilbert_Mijares,0.8476,0.5522,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.384,8.357,4.649,4.556,4.623
2183,Wilbert_Mijares,light_name.jpg,gaussnoise_12,heavy,Gaussian noise,True,False,False,True,False,False,True,2508.18,95.26,10.146,3.11,78,Wilbert_Mijares,69.2503,0.0859,Wilbert_Mijares,0.7936,0.6424,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:noise,True,Wilbert_Mijares,True,quality_router_sface:noise,Wilbert_Mijares,True,quality:noise,quality_triggered_sface,False,True,4.687,7.968,12.267,8.391,8.048
2184,Wilbert_Mijares,light_name.jpg,gaussnoise_8,medium,Gaussian noise,True,False,False,False,False,False,False,1812.723,95.38,7.756,3.85,78,Wilbert_Mijares,67.9066,0.0984,Wilbert_Mijares,0.8204,0.5993,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.627,8.381,13.653,5.211,13.556
2185,Wilbert_Mijares,light_name.jpg,gaussnoise_4,light,Gaussian noise,True,False,False,False,False,False,False,1413.428,95.41,5.895,2.78,77,Wilbert_Mijares,65.2691,0.116,Wilbert_Mijares,0.8467,0.5538,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.319,8.252,4.548,4.885,4.489
2186,Wilbert_Mijares,light_name.jpg,histeq,light,Histogram equalization,True,False,False,True,False,False,True,5490.234,128.73,11.081,2.34,79,Wilbert_Mijares,66.3569,0.1254,Wilbert_Mijares,0.7681,0.681,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:noise,True,Wilbert_Mijares,True,quality_router_sface:noise,Wilbert_Mijares,True,quality:noise,quality_triggered_sface,False,True,4.999,9.021,13.509,8.379,8.578
2187,Wilbert_Mijares,light_name.jpg,autolevel,light,Auto-levels,True,False,False,False,False,False,False,2709.251,126.72,7.101,2.5,76,Wilbert_Mijares,65.4249,0.1221,Wilbert_Mijares,0.8239,0.5935,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.426,8.814,4.814,4.843,4.539
2188,Wilbert_Mijares,light_name.jpg,blur_7,heavy,Blur,True,True,False,False,False,False,True,15.646,95.87,0.342,0.97,76,Wilbert_Mijares,75.8651,0.0638,Wilbert_Mijares,0.8164,0.6059,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,5.065,8.051,14.882,8.282,9.252
2189,Wilbert_Mijares,light_name.jpg,blur_5,medium,Blur,True,True,False,False,False,False,True,35.997,95.88,0.381,0.68,76,Wilbert_Mijares,67.6298,0.1105,Wilbert_Mijares,0.8397,0.5662,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.655,10.212,13.217,8.545,9.177
2190,Wilbert_Mijares,light_name.jpg,blur_3,light,Blur,True,True,False,False,False,False,True,87.214,95.92,0.578,1.2,77,Wilbert_Mijares,64.9591,0.1296,Wilbert_Mijares,0.8436,0.5593,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.776,10.5,15.572,10.052,9.073
2191,Wilbert_Mijares,light_name.jpg,rot_270,heavy,Rotation,False,False,False,False,False,False,False,,,,,,,,,,,,Unknown,False,Unknown,False,Unknown,False,detector_failure,False,Unknown,False,,Unknown,False,detector_failure,detector_failure,False,False,0.0,0.0,0.0,0.0,0.0
2192,Wilbert_Mijares,light_name.jpg,rot_180,medium,Rotation,True,False,False,False,False,False,False,1278.84,95.91,4.826,26.89,77,Raean_Tamayo,85.7748,0.0003,Unknown,0.1477,1.3056,Unknown,False,Unknown,False,Unknown,False,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Unknown,False,ambiguous_band,quality_clear_dual_sface,True,True,4.362,8.982,13.588,4.778,12.846
2193,Wilbert_Mijares,light_name.jpg,rot_90,light,Rotation,False,False,False,False,False,False,False,,,,,,,,,,,,Unknown,False,Unknown,False,Unknown,False,detector_failure,False,Unknown,False,,Unknown,False,detector_failure,detector_failure,False,False,0.0,0.0,0.0,0.0,0.0
2194,Wilbert_Mijares,light_name.jpg,rot_45,heavy,Simple rotation,False,False,False,False,False,False,False,,,,,,,,,,,,Unknown,False,Unknown,False,Unknown,False,detector_failure,False,Unknown,False,,Unknown,False,detector_failure,detector_failure,False,False,0.0,0.0,0.0,0.0,0.0
2195,Wilbert_Mijares,light_name.jpg,rot_25,medium,Simple rotation,True,True,False,False,False,False,True,501.509,98.66,2.75,9.01,83,Julian_Diego_Mapa,86.8668,0.0052,Wilbert_Mijares,0.6253,0.8657,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.427,7.72,12.549,8.474,8.249
2196,Wilbert_Mijares,light_name.jpg,rot_10,light,Simple rotation,True,True,False,False,False,False,True,497.766,97.04,2.369,2.05,78,Wilbert_Mijares,76.1909,0.0477,Wilbert_Mijares,0.763,0.6884,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.703,8.508,13.591,9.008,8.308
2197,Wilbert_Mijares,light_name.jpg,scale_50,heavy,Scaling,True,False,False,False,False,True,True,1046.316,95.88,3.949,6.3,41,Francis_Miles_Ang,90.1079,0.0059,Wilbert_Mijares,0.7036,0.7699,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:small_face,True,Wilbert_Mijares,True,quality_router_sface:small_face,Wilbert_Mijares,True,quality:small_face,quality_triggered_sface,False,True,4.456,8.311,13.262,8.514,8.776
2198,Wilbert_Mijares,light_name.jpg,scale_70,medium,Scaling,True,False,False,False,False,True,True,841.572,95.91,3.509,4.43,56,Wilbert_Mijares,87.3787,0.001,Wilbert_Mijares,0.7279,0.7377,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:small_face,True,Wilbert_Mijares,True,quality_router_sface:small_face,Wilbert_Mijares,True,quality:small_face,quality_triggered_sface,False,True,5.115,8.987,13.656,8.997,8.687
2199,Wilbert_Mijares,light_name.jpg,scale_90,light,Scaling,True,True,False,False,False,False,True,582.438,96.75,2.523,4.26,71,Wilbert_Mijares,63.987,0.1547,Wilbert_Mijares,0.8473,0.5526,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.413,8.88,13.222,8.907,8.472
2200,Wilbert_Mijares,light_name.jpg,trans_30,heavy,Translation,True,False,False,False,False,False,False,1472.88,86.21,5.591,11.28,64,John_Roland_Octavio,88.1037,0.0068,Wilbert_Mijares,0.7308,0.7337,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.46,8.66,13.182,5.117,14.373
2201,Wilbert_Mijares,light_name.jpg,trans_20,medium,Translation,True,False,False,False,False,False,False,1068.159,89.4,5.001,9.59,71,Anthony_Gallego,86.7618,0.0053,Wilbert_Mijares,0.7733,0.6733,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.511,9.14,14.017,5.171,13.48
2202,Wilbert_Mijares,light_name.jpg,trans_10,light,Translation,True,False,False,False,False,False,False,1122.925,91.49,4.866,1.51,76,Michael_Andrei_Jugado,81.9337,0.0298,Wilbert_Mijares,0.8269,0.5885,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.434,8.023,12.713,4.457,12.157
2203,Wilbert_Mijares,light_name.jpg,flip_lr,light,Flip,True,False,False,False,False,False,False,1278.84,95.91,4.826,1.92,77,Wilbert_Mijares,69.6069,0.0644,Wilbert_Mijares,0.8608,0.5276,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,ambiguous_band,True,Unknown,False,quality_router_lbph_reject,Wilbert_Mijares,True,ambiguous_band,quality_clear_dual_sface,True,True,4.733,9.263,13.838,4.893,13.943
2204,Wilbert_Mijares,light_name.jpg,aspect_6_3,medium,Aspect ratio change,True,True,False,False,False,False,True,279.474,96.05,1.095,1.1,76,Wilbert_Mijares,66.9716,0.0789,Wilbert_Mijares,0.8441,0.5584,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.502,9.39,13.28,9.529,8.726
2205,Wilbert_Mijares,light_name.jpg,aspect_16_9,light,Aspect ratio change,True,True,False,False,False,False,True,302.824,95.82,1.193,0.73,76,Wilbert_Mijares,65.5703,0.1008,Wilbert_Mijares,0.8544,0.5396,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.797,8.293,12.634,8.352,8.233
2206,Wilbert_Mijares,light_name.jpg,crop_60,heavy,Crop,True,True,False,False,False,False,True,288.838,91.65,1.346,3.17,97,Michael_Andrei_Jugado,78.13,0.0149,Wilbert_Mijares,0.7843,0.6568,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.794,8.268,12.449,8.434,8.333
2207,Wilbert_Mijares,light_name.jpg,crop_70,medium,Crop,True,True,False,False,False,False,True,338.096,92.89,1.602,0.92,93,Francis_Cromwell_Tan,74.9423,0.0208,Wilbert_Mijares,0.8263,0.5894,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.419,8.106,13.098,8.492,8.642
2208,Wilbert_Mijares,light_name.jpg,crop_90,light,Crop,True,True,False,False,False,False,True,400.176,94.27,1.985,0.88,81,Wilbert_Mijares,67.6976,0.0793,Wilbert_Mijares,0.8456,0.5557,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.832,9.214,14.53,8.597,8.242
2209,Wilbert_Mijares,light_name.jpg,skew_10,heavy,Skew,True,False,False,False,False,False,False,809.869,96.53,3.273,1.25,77,Wilbert_Mijares,66.1061,0.1046,Wilbert_Mijares,0.8298,0.5834,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,5.097,9.436,5.305,4.984,4.971
2210,Wilbert_Mijares,light_name.jpg,skew_6,medium,Skew,True,False,False,False,False,False,False,780.124,96.36,3.224,2.51,76,Wilbert_Mijares,64.8572,0.1449,Wilbert_Mijares,0.8309,0.5815,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.525,8.185,5.803,4.765,4.372
2211,Wilbert_Mijares,light_name.jpg,skew_4,light,Skew,True,False,False,False,False,False,False,847.15,96.23,3.318,2.89,77,Wilbert_Mijares,64.4601,0.1352,Wilbert_Mijares,0.8485,0.5505,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,confident_accept,False,Wilbert_Mijares,True,quality_router_lbph_accept,Wilbert_Mijares,True,confident_accept,quality_clear_lbph_terminal,True,False,4.385,8.247,4.731,4.852,4.564
2212,Wilbert_Mijares,light_name.jpg,persp_10,heavy,Perspective,True,True,False,False,False,False,True,565.71,97.21,2.43,0.21,69,Wilbert_Mijares,67.4632,0.0757,Wilbert_Mijares,0.7463,0.7123,Unknown,False,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,5.068,9.603,15.446,9.106,8.626
2213,Wilbert_Mijares,light_name.jpg,persp_6,medium,Perspective,True,True,False,False,False,False,True,495.453,96.86,2.391,0.71,72,Wilbert_Mijares,65.3284,0.0883,Wilbert_Mijares,0.8018,0.6297,Wilbert_Mijares,True,Wilbert_Mijares,True,Wilbert_Mijares,True,quality:blur,True,Wilbert_Mijares,True,quality_router_sface:blur,Wilbert_Mijares,True,quality:blur,quality_triggered_sface,False,True,4.727,7.985,13.418,8.41,8.638
